Date,Start_Hour,End_Hour,Source,Production
9/29/2021,20,21,Wind,3738
1/23/2024,20,21,Wind,17177
4/10/2025,11,12,Solar,11510
12/24/2024,0,1,Wind,4716
8/15/2025,15,16,Solar,10700
6/3/2024,8,9,Solar,3377
1/10/2025,0,1,Wind,4208
5/28/2020,7,8,Wind,3834
2/2/2024,6,7,Wind,5384
4/15/2021,1,2,Wind,5298
7/16/2023,1,2,Wind,10971
7/4/2022,0,1,Wind,3402
12/15/2022,18,19,Wind,8325
5/31/2020,13,14,Wind,8072
11/8/2020,9,10,Wind,3896
7/25/2021,10,11,Wind,5701
2/15/2020,17,18,Wind,10164
5/22/2023,20,21,Wind,4807
6/20/2024,21,22,Wind,2123
1/24/2022,7,8,Wind,3018
8/30/2021,23,0,Wind,4985
10/7/2021,14,15,Solar,5955
6/18/2020,14,15,Solar,5121
2/17/2020,5,6,Wind,6130
3/30/2020,1,2,Wind,11994
7/3/2025,8,9,Wind,5437
12/10/2021,16,17,Wind,13856
3/8/2023,11,12,Wind,15972
7/31/2025,19,20,Wind,6732
5/27/2023,0,1,Wind,8791
10/29/2023,5,6,Wind,14125
4/21/2024,8,9,Wind,7076
11/30/2025,8,9,Wind,4801
1/23/2022,19,20,Wind,4009
12/10/2024,3,4,Wind,9960
7/16/2022,13,14,Solar,8810
8/23/2020,15,16,Wind,8621
10/20/2021,10,11,Wind,13349
5/5/2023,12,13,Solar,8234
5/28/2020,13,14,Solar,7312
12/23/2022,8,9,Wind,9829
9/10/2025,16,17,Wind,6743
1/1/2023,22,23,Wind,12955
5/30/2024,23,0,Wind,5756
11/7/2024,17,18,Wind,2897
6/30/2024,19,20,Wind,4150
7/26/2020,2,3,Wind,4286
11/1/2024,2,3,Wind,695
4/5/2024,3,4,Wind,8961
11/16/2020,18,19,Wind,4496
12/15/2022,13,14,Wind,6526
10/12/2021,11,12,Solar,5020
6/25/2020,4,5,Wind,3496
6/21/2023,18,19,Solar,2516
4/17/2025,16,17,Solar,7819
3/7/2024,22,23,Wind,12265
8/1/2025,21,22,Wind,4475
9/13/2025,12,13,Wind,13818
7/8/2025,7,8,Wind,6101
3/14/2023,7,8,Wind,16522
7/17/2023,0,1,Wind,3144
7/24/2023,21,22,Wind,3610
5/1/2022,15,16,Solar,6259
10/16/2021,1,2,Wind,1687
7/19/2020,1,2,Wind,1362
9/22/2024,8,9,Wind,3775
7/27/2021,6,7,Wind,1578
1/23/2020,2,3,Wind,6707
7/7/2023,11,12,Solar,8342
1/23/2022,9,10,Wind,3207
5/2/2020,9,10,Wind,4667
6/22/2022,2,3,Wind,3806
8/15/2024,1,2,Wind,1851
10/4/2021,17,18,Wind,6267
1/21/2023,14,15,Wind,10389
10/5/2021,16,17,Wind,12707
4/8/2025,22,23,Wind,5079
8/16/2021,6,7,Wind,4749
1/18/2020,5,6,Wind,4645
8/16/2021,7,8,Wind,5046
1/5/2025,18,19,Wind,18488
10/25/2020,5,6,Wind,7800
6/11/2022,11,12,Solar,5797
5/9/2024,6,7,Wind,3436
7/7/2024,20,21,Wind,3000
7/11/2023,14,15,Solar,9794
6/16/2020,21,22,Wind,1450
10/22/2022,12,13,Solar,6219
6/22/2022,13,14,Solar,5622
6/12/2020,18,19,Wind,4969
3/29/2024,11,12,Wind,13290
12/27/2020,12,13,Wind,13159
7/1/2021,14,15,Solar,5041
8/4/2025,3,4,Wind,3303
12/2/2021,19,20,Wind,4964
4/24/2023,14,15,Wind,10534
9/15/2022,23,0,Wind,2156
12/12/2022,6,7,Wind,1038
12/11/2022,6,7,Wind,2415
5/30/2021,23,0,Wind,5191
6/7/2022,20,21,Wind,3487
12/20/2021,23,0,Wind,3377
10/26/2025,1,2,Wind,10453
4/2/2023,8,9,Wind,10121
4/26/2020,20,21,Wind,466
4/19/2021,9,10,Solar,2735
3/1/2021,8,9,Wind,5349
8/26/2023,17,18,Wind,5041
9/23/2024,8,9,Wind,4634
3/21/2023,16,17,Wind,8241
7/29/2020,11,12,Solar,3483
11/14/2024,0,1,Wind,4003
8/5/2020,2,3,Wind,1003
7/15/2020,8,9,Wind,1905
4/24/2023,5,6,Wind,8273
6/13/2020,8,9,Wind,2926
1/4/2020,18,19,Wind,2983
6/25/2024,6,7,Wind,3497
1/12/2022,14,15,Solar,4731
8/19/2025,21,22,Wind,3579
6/28/2020,0,1,Wind,4765
3/8/2025,6,7,Wind,10878
9/6/2024,6,7,Wind,2426
5/31/2024,12,13,Wind,11737
6/1/2020,17,18,Wind,4261
11/2/2020,12,13,Wind,13394
4/11/2023,12,13,Wind,9998
3/1/2021,1,2,Wind,5776
2/24/2020,18,19,Wind,10814
9/15/2025,2,3,Wind,9831
5/23/2023,18,19,Wind,10411
3/4/2021,21,22,Wind,3114
3/20/2022,6,7,Wind,4720
6/21/2025,14,15,Solar,9972
8/12/2023,4,5,Wind,1660
2/11/2021,14,15,Wind,8606
12/16/2020,8,9,Wind,6819
1/23/2022,10,11,Wind,4428
8/22/2021,23,0,Wind,2991
10/27/2024,14,15,Solar,3213
9/8/2025,12,13,Solar,6498
2/27/2024,1,2,Wind,13652
2/2/2025,19,20,Wind,1296
11/19/2022,8,9,Wind,2689
1/10/2023,19,20,Wind,14924
12/26/2021,10,11,Wind,4021
7/26/2021,17,18,Wind,6326
7/10/2023,8,9,Solar,2252
3/18/2022,1,2,Wind,6520
3/26/2024,6,7,Wind,4088
12/25/2021,10,11,Wind,1761
3/9/2025,4,5,Wind,9371
11/21/2025,22,23,Wind,3561
8/28/2024,11,12,Solar,8271
4/9/2022,7,8,Wind,3140
8/27/2025,13,14,Wind,9935
7/24/2024,14,15,Solar,8396
12/1/2021,3,4,Wind,13696
10/2/2022,14,15,Wind,11081
6/2/2021,18,19,Wind,5123
8/25/2025,0,1,Wind,4994
6/21/2025,10,11,Solar,7971
6/20/2023,23,0,Wind,1043
8/9/2022,11,12,Solar,9212
5/7/2024,0,1,Wind,2917
2/20/2023,0,1,Wind,3125
10/17/2023,7,8,Wind,7154
12/18/2020,4,5,Wind,5875
5/29/2020,16,17,Wind,7583
8/14/2023,14,15,Solar,9682
5/4/2021,15,16,Wind,14449
3/1/2021,9,10,Wind,5489
2/4/2025,17,18,Wind,4150
5/20/2023,16,17,Wind,9396
2/20/2021,6,7,Wind,11021
6/8/2023,23,0,Wind,4890
8/11/2021,8,9,Solar,1398
4/16/2022,1,2,Wind,5425
2/22/2020,15,16,Wind,11215
9/20/2020,5,6,Wind,1430
7/26/2025,16,17,Solar,12297
7/7/2020,16,17,Solar,4966
10/14/2024,7,8,Wind,4181
1/10/2021,12,13,Wind,4787
5/26/2020,13,14,Solar,7674
6/11/2022,10,11,Solar,4978
11/15/2021,3,4,Wind,3192
2/17/2024,2,3,Wind,2933
8/4/2021,20,21,Wind,1904
2/24/2022,4,5,Wind,4560
4/25/2021,16,17,Wind,10672
10/10/2022,15,16,Solar,4814
6/7/2020,13,14,Solar,4010
3/20/2023,21,22,Wind,1961
4/16/2022,19,20,Wind,6468
2/21/2023,19,20,Wind,1282
9/16/2025,10,11,Wind,13417
10/15/2025,11,12,Solar,8271
4/30/2022,2,3,Wind,4404
3/16/2023,13,14,Wind,12494
6/18/2020,13,14,Solar,4693
5/13/2022,11,12,Solar,5938
11/5/2020,11,12,Wind,6089
4/29/2025,15,16,Solar,6311
5/4/2023,23,0,Wind,3643
11/17/2025,0,1,Wind,5025
7/1/2021,5,6,Wind,651
3/15/2023,11,12,Solar,6484
9/15/2023,10,11,Solar,5974
12/22/2023,23,0,Wind,13587
3/22/2021,4,5,Wind,4054
12/12/2022,22,23,Wind,6733
9/3/2023,11,12,Solar,7094
11/9/2021,0,1,Wind,1819
1/17/2021,12,13,Wind,7552
6/21/2023,7,8,Wind,1637
5/20/2021,18,19,Wind,9869
4/16/2021,7,8,Wind,4456
12/17/2022,9,10,Wind,3658
5/8/2022,6,7,Wind,3605
12/22/2022,12,13,Wind,14188
7/11/2021,19,20,Solar,1524
1/27/2020,23,0,Wind,11841
6/15/2020,14,15,Solar,5662
1/17/2020,19,20,Wind,7060
8/8/2025,21,22,Wind,1377
12/22/2023,3,4,Wind,16098
10/22/2025,14,15,Solar,7599
5/21/2023,11,12,Wind,5316
6/14/2025,23,0,Wind,2727
7/7/2025,8,9,Wind,7413
1/9/2024,13,14,Wind,7152
1/21/2021,5,6,Wind,11117
3/28/2024,0,1,Wind,14268
3/24/2024,9,10,Wind,14489
5/11/2022,7,8,Wind,3997
6/20/2021,19,20,Wind,3126
12/23/2020,13,14,Wind,11166
4/14/2024,11,12,Solar,3777
10/17/2025,1,2,Wind,5705
8/24/2023,5,6,Wind,3806
10/5/2022,22,23,Wind,6523
3/4/2025,22,23,Wind,2922
6/15/2021,1,2,Wind,2375
6/27/2020,14,15,Wind,11830
1/22/2020,23,0,Wind,6702
9/1/2023,0,1,Wind,4962
7/27/2024,7,8,Wind,942
9/12/2024,13,14,Solar,11222
9/5/2022,22,23,Wind,5367
6/22/2022,19,20,Wind,2962
9/6/2023,7,8,Wind,2356
8/26/2020,23,0,Wind,1950
2/19/2021,6,7,Wind,4981
6/14/2022,14,15,Solar,6715
2/22/2020,13,14,Wind,12629
9/14/2022,11,12,Solar,5082
6/15/2024,13,14,Wind,11056
1/1/2023,7,8,Wind,9266
9/5/2021,17,18,Solar,2963
11/24/2023,23,0,Wind,9503
5/26/2024,0,1,Wind,3450
9/23/2025,4,5,Wind,4925
8/28/2022,5,6,Wind,3796
11/17/2023,4,5,Wind,4902
12/15/2024,12,13,Wind,9874
8/22/2020,17,18,Wind,10771
10/3/2020,2,3,Wind,2954
6/4/2024,22,23,Wind,4507
5/3/2024,15,16,Solar,10504
2/6/2020,11,12,Solar,4762
1/19/2025,3,4,Wind,931
7/6/2021,15,16,Wind,11191
8/12/2020,11,12,Solar,3755
2/3/2024,12,13,Wind,7803
10/7/2025,9,10,Solar,3821
10/19/2024,13,14,Wind,10146
10/28/2025,3,4,Wind,11254
8/11/2021,21,22,Wind,438
2/5/2024,22,23,Wind,8550
9/28/2022,23,0,Wind,2524
12/18/2024,8,9,Wind,15129
2/6/2022,2,3,Wind,13175
10/12/2022,8,9,Wind,584
7/26/2022,21,22,Wind,2482
5/28/2021,14,15,Solar,5503
9/13/2023,19,20,Wind,1538
10/29/2025,11,12,Wind,7794
7/2/2024,13,14,Solar,8030
12/4/2024,23,0,Wind,6973
4/14/2021,1,2,Wind,4020
2/4/2023,10,11,Solar,4372
9/17/2023,3,4,Wind,2904
4/19/2023,4,5,Wind,7469
5/29/2021,3,4,Wind,2960
5/5/2025,9,10,Wind,12112
6/22/2024,0,1,Wind,4950
5/9/2020,18,19,Wind,2119
3/27/2025,18,19,Wind,3241
3/5/2022,7,8,Wind,2368
5/15/2020,2,3,Wind,7692
10/15/2022,9,10,Wind,11169
7/5/2023,5,6,Wind,9980
3/18/2022,9,10,Wind,9550
1/15/2022,11,12,Solar,3590
10/21/2022,12,13,Wind,8623
10/1/2021,18,19,Wind,5384
9/15/2023,16,17,Solar,6137
5/18/2022,6,7,Wind,1431
1/26/2025,7,8,Wind,10617
4/6/2021,4,5,Wind,4973
6/5/2024,15,16,Solar,8338
5/27/2023,16,17,Solar,7001
10/7/2023,14,15,Solar,8412
6/19/2025,23,0,Wind,6656
7/14/2020,16,17,Solar,5502
1/30/2025,9,10,Wind,6843
4/18/2020,10,11,Solar,2403
5/1/2020,20,21,Wind,7607
12/17/2024,7,8,Wind,2584
10/20/2021,2,3,Wind,11312
1/19/2025,13,14,Solar,4287
1/19/2020,12,13,Wind,7168
4/3/2022,12,13,Wind,8072
11/26/2022,16,17,Wind,4098
4/6/2024,11,12,Wind,11113
6/29/2024,9,10,Wind,4606
6/21/2022,13,14,Solar,4725
5/24/2021,7,8,Wind,7606
7/19/2025,22,23,Wind,3591
1/24/2023,6,7,Wind,7138
1/5/2023,5,6,Wind,8718
3/31/2024,15,16,Wind,12871
10/20/2021,4,5,Wind,10723
10/8/2020,16,17,Wind,10734
11/22/2025,4,5,Wind,4238
2/9/2021,7,8,Wind,1690
12/11/2022,4,5,Wind,2435
10/2/2022,10,11,Wind,8595
12/11/2021,21,22,Wind,4734
1/29/2025,19,20,Wind,7676
10/17/2024,16,17,Wind,3148
2/15/2020,10,11,Wind,9345
8/30/2021,17,18,Wind,7498
12/1/2022,2,3,Wind,3707
9/24/2023,23,0,Wind,6907
1/29/2020,5,6,Wind,8170
6/27/2025,0,1,Wind,3718
3/23/2020,20,21,Wind,7815
6/3/2024,11,12,Solar,6838
6/3/2020,21,22,Wind,4054
3/15/2024,22,23,Wind,11551
5/6/2020,1,2,Wind,2902
6/20/2022,8,9,Wind,4120
8/4/2022,8,9,Wind,2352
6/5/2025,2,3,Wind,3520
5/22/2024,21,22,Wind,3246
5/31/2021,12,13,Solar,8251
5/17/2025,16,17,Solar,5091
6/8/2023,3,4,Wind,4963
6/10/2020,13,14,Solar,3476
4/6/2021,7,8,Wind,4483
5/12/2020,13,14,Wind,5427
10/22/2021,13,14,Wind,7756
10/25/2020,20,21,Wind,5286
11/10/2024,9,10,Solar,2337
8/27/2020,3,4,Wind,746
12/8/2020,13,14,Wind,2927
2/25/2020,19,20,Wind,11340
5/25/2025,22,23,Wind,7827
10/29/2024,8,9,Wind,2469
6/12/2023,2,3,Wind,1550
6/11/2022,18,19,Solar,3464
10/14/2024,9,10,Wind,4669
11/29/2023,7,8,Wind,3138
5/11/2023,19,20,Wind,3543
5/30/2022,5,6,Wind,3358
4/20/2023,1,2,Wind,9578
10/26/2025,15,16,Wind,14457
6/3/2021,12,13,Solar,4373
5/9/2022,19,20,Solar,1377
12/20/2021,3,4,Wind,3033
10/9/2023,6,7,Wind,1355
9/15/2023,0,1,Wind,3113
9/8/2023,5,6,Wind,1193
6/24/2020,3,4,Wind,4927
11/30/2024,2,3,Wind,4784
4/14/2025,4,5,Wind,625
8/13/2021,1,2,Wind,1385
7/6/2021,20,21,Wind,3252
5/2/2020,6,7,Wind,4527
9/25/2021,7,8,Wind,1626
9/13/2025,23,0,Wind,5473
5/3/2022,20,21,Wind,3913
5/31/2022,6,7,Wind,629
4/4/2021,20,21,Wind,1822
5/2/2022,14,15,Solar,6399
4/22/2022,6,7,Wind,4924
12/6/2021,13,14,Wind,6810
12/11/2021,4,5,Wind,7205
2/28/2025,2,3,Wind,4602
2/9/2023,0,1,Wind,2302
10/16/2020,12,13,Wind,4771
10/17/2023,19,20,Wind,9601
10/21/2025,0,1,Wind,16078
11/7/2023,15,16,Wind,10062
10/30/2025,20,21,Wind,7973
10/19/2020,1,2,Wind,1282
9/8/2023,0,1,Wind,1364
10/19/2025,18,19,Wind,12954
11/13/2022,15,16,Solar,2623
2/24/2021,23,0,Wind,6614
4/16/2023,14,15,Solar,10098
8/19/2024,21,22,Wind,2334
3/1/2024,20,21,Wind,13391
4/25/2025,23,0,Wind,5109
6/5/2025,0,1,Wind,2919
5/4/2024,20,21,Wind,3018
8/19/2023,17,18,Solar,5543
3/21/2024,9,10,Solar,3781
4/5/2021,1,2,Wind,3111
5/19/2021,22,23,Wind,3897
12/21/2023,3,4,Wind,14043
2/22/2025,4,5,Wind,10381
2/7/2021,23,0,Wind,1739
5/10/2025,6,7,Wind,7169
2/25/2025,14,15,Wind,13221
7/2/2024,2,3,Wind,2993
5/25/2023,6,7,Wind,7649
4/13/2022,16,17,Solar,3243
2/15/2025,18,19,Wind,3681
4/19/2022,5,6,Wind,2287
2/14/2021,23,0,Wind,10047
1/13/2024,2,3,Wind,2005
6/23/2024,21,22,Wind,1679
6/23/2023,22,23,Wind,2045
12/13/2022,16,17,Wind,2696
10/3/2023,20,21,Wind,4434
7/13/2023,15,16,Solar,9653
4/19/2020,17,18,Wind,4146
12/1/2022,19,20,Wind,3999
6/23/2025,19,20,Wind,9992
9/8/2020,1,2,Wind,1554
7/3/2024,18,19,Wind,9354
7/25/2025,3,4,Wind,2035
6/20/2021,10,11,Solar,3778
5/31/2023,8,9,Wind,7123
5/1/2021,11,12,Solar,3323
4/2/2023,12,13,Wind,12812
1/8/2022,10,11,Wind,10733
2/23/2024,13,14,Wind,16191
1/22/2021,17,18,Wind,3817
7/5/2025,4,5,Wind,2489
4/18/2024,12,13,Solar,8623
10/24/2024,0,1,Wind,6796
8/8/2023,22,23,Wind,2582
1/13/2020,17,18,Wind,9926
6/27/2025,13,14,Solar,11541
7/1/2024,5,6,Wind,1695
5/11/2024,21,22,Wind,3472
9/7/2025,14,15,Wind,7231
11/19/2023,13,14,Wind,17786
12/11/2020,18,19,Wind,6188
8/28/2020,5,6,Wind,4524
2/4/2025,13,14,Solar,8211
2/9/2020,5,6,Wind,11052
4/13/2022,5,6,Wind,1227
10/24/2021,22,23,Wind,3438
10/24/2024,5,6,Wind,6302
2/16/2023,6,7,Wind,4250
6/11/2024,4,5,Wind,1800
10/16/2020,23,0,Wind,1207
6/28/2020,3,4,Wind,4867
3/23/2024,11,12,Wind,12855
8/13/2025,3,4,Wind,1056
7/4/2022,1,2,Wind,3580
4/18/2022,15,16,Solar,5600
8/18/2025,16,17,Solar,7367
11/17/2024,18,19,Wind,4964
4/30/2023,23,0,Wind,1696
3/20/2020,2,3,Wind,3316
12/15/2023,12,13,Solar,4274
11/28/2021,13,14,Wind,10375
10/31/2025,21,22,Wind,15246
10/5/2022,12,13,Wind,14483
6/23/2025,10,11,Wind,11567
3/1/2023,18,19,Wind,7450
12/12/2022,10,11,Wind,3288
11/12/2021,15,16,Wind,3879
12/21/2023,12,13,Wind,19358
10/25/2024,2,3,Wind,6941
2/24/2023,18,19,Wind,3224
7/8/2022,11,12,Solar,7531
11/8/2020,1,2,Wind,4275
11/1/2021,0,1,Wind,9125
11/23/2024,0,1,Wind,8044
12/23/2024,5,6,Wind,17108
11/15/2023,21,22,Wind,4402
7/29/2020,13,14,Solar,4027
3/1/2020,16,17,Wind,8574
12/16/2020,10,11,Wind,8045
11/2/2021,4,5,Wind,4888
11/9/2020,9,10,Wind,3308
10/4/2023,4,5,Wind,2628
2/16/2024,22,23,Wind,4567
3/21/2020,11,12,Wind,10973
8/8/2021,5,6,Wind,5042
5/29/2021,5,6,Wind,2581
9/8/2023,14,15,Solar,7239
1/16/2024,2,3,Wind,1868
6/26/2025,21,22,Wind,4580
9/28/2021,5,6,Wind,1599
3/6/2020,2,3,Wind,10808
10/10/2021,5,6,Wind,1374
6/7/2025,18,19,Wind,13408
12/2/2023,11,12,Solar,4402
6/9/2020,20,21,Wind,2462
7/14/2025,19,20,Wind,8818
2/5/2021,21,22,Wind,2566
2/2/2023,21,22,Wind,7011
5/26/2023,16,17,Solar,11645
8/3/2024,14,15,Solar,10343
10/14/2022,0,1,Wind,3451
8/12/2025,12,13,Solar,10561
3/28/2022,7,8,Wind,1693
5/2/2025,4,5,Wind,3410
4/13/2025,17,18,Wind,5953
10/9/2020,21,22,Wind,3453
8/6/2025,2,3,Wind,3916
6/11/2021,21,22,Wind,2176
6/19/2020,9,10,Solar,3181
1/24/2023,7,8,Wind,7104
9/15/2020,21,22,Wind,833
7/24/2023,7,8,Wind,4430
7/6/2025,16,17,Wind,14176
4/15/2021,12,13,Wind,9189
3/22/2025,23,0,Wind,4464
1/4/2024,11,12,Wind,11461
2/17/2023,7,8,Wind,8100
5/20/2024,4,5,Wind,1616
1/27/2024,10,11,Wind,5738
8/31/2023,15,16,Wind,10018
2/19/2021,3,4,Wind,4793
7/8/2021,14,15,Solar,5195
5/19/2023,1,2,Wind,6367
1/29/2021,16,17,Wind,14125
6/1/2022,20,21,Wind,2172
4/30/2020,16,17,Wind,14234
9/22/2021,21,22,Wind,2338
2/2/2024,4,5,Wind,4279
7/24/2022,15,16,Solar,7307
5/25/2021,13,14,Wind,14393
7/17/2023,7,8,Wind,2338
6/8/2024,9,10,Solar,4101
7/19/2022,8,9,Wind,5523
11/16/2020,10,11,Wind,9212
2/2/2024,23,0,Wind,6383
6/25/2020,20,21,Wind,1654
7/10/2025,22,23,Wind,3466
6/3/2022,5,6,Wind,2794
6/18/2020,2,3,Wind,1786
3/21/2024,4,5,Wind,2332
4/25/2023,1,2,Wind,2739
1/7/2022,9,10,Wind,9573
4/18/2023,12,13,Wind,12157
3/26/2023,8,9,Wind,14251
12/19/2023,9,10,Wind,9075
10/26/2022,0,1,Wind,6850
6/3/2025,8,9,Wind,5477
6/17/2020,3,4,Wind,1304
8/29/2025,3,4,Wind,8790
2/16/2020,15,16,Wind,13620
9/15/2020,4,5,Wind,3135
2/7/2022,14,15,Solar,6367
9/18/2021,21,22,Wind,2374
5/9/2023,4,5,Wind,2754
3/18/2024,9,10,Solar,3934
1/10/2024,12,13,Wind,2707
12/24/2020,2,3,Wind,10311
6/10/2024,8,9,Wind,7335
11/9/2022,1,2,Wind,9198
11/11/2024,1,2,Wind,2550
12/5/2022,19,20,Wind,1646
1/6/2020,22,23,Wind,6114
8/21/2023,21,22,Wind,1791
1/12/2020,17,18,Wind,4993
10/12/2024,18,19,Wind,6137
11/9/2020,13,14,Solar,2889
9/13/2022,0,1,Wind,2581
3/29/2020,16,17,Wind,13630
2/15/2025,22,23,Wind,5661
8/27/2025,0,1,Wind,2252
7/12/2023,22,23,Wind,3539
1/2/2025,7,8,Wind,6369
2/19/2021,9,10,Wind,6811
9/23/2025,2,3,Wind,7896
7/10/2022,8,9,Wind,4514
3/26/2021,5,6,Wind,3646
10/15/2021,6,7,Wind,1575
2/7/2025,15,16,Wind,10457
10/10/2025,18,19,Wind,3559
6/22/2023,15,16,Wind,9514
2/24/2022,22,23,Wind,7938
1/15/2025,16,17,Wind,3431
7/28/2021,4,5,Wind,3354
5/5/2025,15,16,Wind,15064
2/12/2023,21,22,Wind,4192
10/5/2021,8,9,Wind,10165
7/16/2022,19,20,Wind,4533
5/2/2023,16,17,Solar,8967
5/22/2021,9,10,Wind,12712
4/14/2025,6,7,Wind,479
8/19/2022,11,12,Solar,6190
11/12/2020,8,9,Wind,5261
6/5/2020,2,3,Wind,3265
8/10/2021,5,6,Wind,1248
2/15/2023,0,1,Wind,4757
7/26/2021,11,12,Solar,5093
2/6/2022,10,11,Wind,17304
12/20/2020,19,20,Wind,5429
5/29/2024,13,14,Wind,11498
3/14/2023,19,20,Wind,6322
3/17/2023,18,19,Wind,6610
8/8/2020,5,6,Wind,1149
5/2/2021,2,3,Wind,2502
1/21/2021,16,17,Wind,11579
7/4/2020,2,3,Wind,3974
8/7/2020,14,15,Solar,4514
4/1/2020,21,22,Wind,3851
9/15/2022,6,7,Wind,1567
2/16/2023,10,11,Wind,7146
5/18/2024,0,1,Wind,677
12/30/2020,6,7,Wind,2807
4/28/2024,12,13,Wind,8476
3/23/2021,15,16,Solar,3997
11/26/2023,1,2,Wind,2638
4/25/2023,21,22,Wind,2248
8/24/2021,11,12,Wind,9610
1/27/2025,21,22,Wind,17504
1/3/2025,15,16,Wind,4264
7/3/2022,23,0,Wind,3250
4/27/2022,18,19,Wind,7424
10/17/2022,20,21,Wind,1731
12/24/2024,20,21,Wind,2733
7/5/2025,7,8,Wind,3504
3/24/2024,12,13,Wind,17542
3/5/2021,9,10,Wind,5969
4/18/2023,0,1,Wind,7377
2/20/2020,14,15,Wind,13570
4/22/2023,21,22,Wind,4685
6/30/2021,22,23,Wind,1138
9/15/2023,5,6,Wind,2859
6/27/2021,19,20,Wind,1928
12/18/2023,6,7,Wind,1983
1/3/2025,4,5,Wind,2458
10/11/2025,2,3,Wind,3113
9/17/2022,16,17,Wind,10338
10/19/2020,14,15,Wind,7098
10/10/2024,7,8,Wind,7668
4/26/2022,5,6,Wind,2225
5/8/2023,14,15,Solar,6648
11/11/2021,17,18,Wind,380
11/23/2023,20,21,Wind,8437
4/27/2025,17,18,Solar,5174
9/27/2025,21,22,Wind,2138
10/4/2023,18,19,Wind,2050
4/3/2022,6,7,Wind,4104
8/25/2020,1,2,Wind,723
7/17/2022,23,0,Wind,4351
10/3/2025,13,14,Wind,11301
8/6/2021,11,12,Wind,11666
5/14/2021,10,11,Wind,6084
4/22/2024,15,16,Wind,11441
9/12/2021,3,4,Wind,833
5/21/2025,12,13,Solar,9175
9/21/2020,15,16,Solar,2049
2/7/2021,20,21,Wind,3072
8/27/2022,18,19,Solar,4302
11/4/2022,8,9,Wind,6595
9/18/2022,21,22,Wind,4391
6/18/2022,10,11,Solar,5292
10/22/2021,3,4,Wind,2015
4/29/2020,12,13,Wind,9416
2/13/2023,3,4,Wind,3717
5/7/2022,18,19,Wind,5564
7/4/2021,6,7,Wind,932
1/15/2023,4,5,Wind,11169
2/16/2023,18,19,Wind,6891
8/5/2024,6,7,Wind,776
5/16/2021,1,2,Wind,5170
3/8/2023,10,11,Wind,15041
10/30/2020,13,14,Wind,7334
4/26/2021,10,11,Wind,7918
7/7/2025,6,7,Wind,5004
8/24/2021,9,10,Wind,6030
4/1/2022,0,1,Wind,10193
8/21/2024,23,0,Wind,1351
1/19/2024,22,23,Wind,3386
5/24/2021,12,13,Wind,12352
5/18/2021,1,2,Wind,5826
11/4/2023,14,15,Wind,17543
7/14/2024,9,10,Solar,2112
3/10/2022,9,10,Wind,5077
3/10/2024,1,2,Wind,3791
2/28/2021,23,0,Wind,6317
4/23/2025,0,1,Wind,4602
6/16/2025,8,9,Solar,4345
3/26/2021,7,8,Wind,4671
8/3/2022,7,8,Wind,1048
11/1/2023,7,8,Wind,12440
11/21/2022,12,13,Wind,10615
9/23/2020,21,22,Wind,7077
7/21/2021,9,10,Solar,2455
5/25/2025,23,0,Wind,7409
1/20/2020,18,19,Wind,5481
7/16/2020,23,0,Wind,1793
4/11/2025,3,4,Wind,4126
7/30/2023,2,3,Wind,5343
12/19/2022,23,0,Wind,13567
12/4/2024,2,3,Wind,1630
6/10/2022,11,12,Solar,7582
11/17/2021,9,10,Wind,2394
4/24/2022,3,4,Wind,2963
5/28/2023,0,1,Wind,5726
1/24/2025,10,11,Wind,19742
6/8/2023,11,12,Solar,8461
11/19/2024,7,8,Wind,18100
7/10/2022,5,6,Wind,4280
5/15/2022,7,8,Wind,4614
9/28/2022,9,10,Wind,4568
2/17/2021,12,13,Wind,11639
10/9/2024,12,13,Wind,12368
6/4/2025,14,15,Solar,8787
11/4/2020,11,12,Solar,3051
2/26/2022,8,9,Wind,5296
3/17/2024,12,13,Solar,8354
2/15/2023,14,15,Solar,5873
7/31/2020,8,9,Wind,3969
4/15/2022,9,10,Solar,3210
12/12/2020,5,6,Wind,4914
9/2/2022,8,9,Wind,2497
3/16/2020,7,8,Wind,3407
11/21/2024,15,16,Wind,9569
8/7/2021,3,4,Wind,3328
2/28/2025,12,13,Solar,10622
4/23/2022,3,4,Wind,5891
1/7/2025,4,5,Wind,14713
10/25/2021,23,0,Wind,3138
11/7/2021,1,2,Wind,6691
2/4/2021,19,20,Wind,3434
2/22/2020,4,5,Wind,8062
10/23/2024,23,0,Wind,6864
8/17/2023,0,1,Wind,2496
3/2/2025,13,14,Solar,12215
2/5/2023,0,1,Wind,3594
2/7/2024,7,8,Wind,17057
6/20/2023,13,14,Solar,7992
1/13/2020,4,5,Wind,2614
9/22/2024,2,3,Wind,4342
8/27/2025,23,0,Wind,2306
11/9/2024,22,23,Wind,654
1/28/2021,5,6,Wind,10801
11/8/2024,4,5,Wind,2745
6/27/2024,9,10,Solar,4237
2/5/2025,15,16,Solar,5425
2/24/2025,20,21,Wind,6233
8/9/2022,14,15,Solar,10463
8/6/2020,0,1,Wind,1316
12/20/2022,16,17,Wind,8489
5/6/2022,13,14,Solar,6950
5/23/2025,2,3,Wind,3630
1/29/2022,19,20,Wind,9050
1/8/2023,4,5,Wind,11271
12/7/2024,7,8,Wind,18470
1/16/2020,7,8,Wind,5457
6/8/2022,17,18,Wind,10342
5/20/2021,14,15,Wind,11590
