Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1.492,0.084,237.37,6.2,0.0,0.0,0.0
0.114,0.0,235.9,0.6,0.0,0.0,0.0
1.198,0.132,238.21,5.2,0.0,0.0,0.0
0.232,0.092,240.36,1.0,0.0,0.0,1.0
0.342,0.374,240.62,2.0,0.0,1.0,0.0
0.356,0.11,245.18,1.4,0.0,0.0,0.0
0.222,0.0,243.43,1.0,0.0,0.0,0.0
1.636,0.252,239.09,6.8,0.0,1.0,18.0
0.78,0.514,242.48,3.8,0.0,1.0,0.0
0.246,0.144,245.66,1.0,0.0,0.0,1.0
0.406,0.11,239.48,1.8,2.0,0.0,0.0
3.016,0.208,239.06,12.8,0.0,21.0,17.0
1.418,0.092,236.83,6.0,1.0,0.0,17.0
0.228,0.0,242.01,1.0,0.0,1.0,0.0
0.214,0.0,240.6,0.8,0.0,0.0,0.0
0.446,0.0,246.45,1.8,0.0,0.0,0.0
1.29,0.0,244.03,5.2,0.0,0.0,0.0
0.324,0.236,241.84,1.6,0.0,0.0,0.0
1.338,0.186,238.9,5.6,0.0,2.0,18.0
2.234,0.588,240.33,9.8,0.0,1.0,1.0
1.0916150365006245,0.12371447630387258,240.8398579745081,4.627759310587134,1.1219233096502186,1.2985199679887571,6.45844735712055
0.262,0.274,241.11,1.4,0.0,2.0,1.0
0.888,0.228,238.71,3.8,0.0,0.0,12.0
1.466,0.218,239.1,6.2,0.0,1.0,18.0
0.452,0.216,240.09,2.0,0.0,1.0,0.0
1.546,0.154,243.13,6.4,0.0,1.0,18.0
1.486,0.052,238.31,6.2,0.0,0.0,17.0
1.76,0.132,248.18,7.2,0.0,0.0,0.0
1.446,0.152,237.1,6.0,0.0,1.0,17.0
0.304,0.07,243.26,1.2,0.0,0.0,0.0
0.182,0.0,243.31,0.8,0.0,0.0,1.0
0.424,0.166,242.54,1.8,0.0,0.0,0.0
2.234,0.054,242.98,9.2,0.0,0.0,18.0
0.926,0.328,243.38,4.0,0.0,0.0,11.0
1.068,0.176,243.17,4.4,2.0,5.0,0.0
0.438,0.22,239.3,2.0,0.0,1.0,1.0
0.24,0.116,243.12,1.0,0.0,1.0,0.0
1.848,0.104,239.98,7.6,0.0,0.0,0.0
0.328,0.214,239.34,1.6,0.0,0.0,1.0
3.028,0.06,235.9,12.8,0.0,0.0,18.0
0.726,0.252,240.62,3.2,0.0,1.0,1.0
0.224,0.0,242.33,1.0,0.0,0.0,0.0
0.578,0.0,246.35,2.4,0.0,0.0,1.0
0.318,0.25,240.13,1.6,0.0,2.0,1.0
0.524,0.204,240.47,2.4,0.0,1.0,0.0
1.378,0.226,242.0,5.8,0.0,0.0,12.0
2.366,0.14,239.35,9.8,0.0,0.0,0.0
0.428,0.22,241.99,2.0,0.0,0.0,1.0
0.26,0.132,243.58,1.2,0.0,0.0,1.0
1.118,0.234,243.87,4.6,0.0,0.0,0.0
0.326,0.0,245.4,1.4,0.0,0.0,0.0
1.204,0.078,234.69,5.0,0.0,1.0,17.0
0.32,0.234,239.69,1.6,0.0,0.0,1.0
1.206,0.0,242.14,5.0,0.0,0.0,18.0
5.522,0.06,235.18,23.4,0.0,37.0,17.0
0.166,0.0,240.19,0.8,0.0,0.0,1.0
0.236,0.126,244.36,1.0,0.0,0.0,0.0
0.338,0.088,241.96,1.4,0.0,0.0,0.0
1.438,0.0,237.92,6.0,0.0,0.0,0.0
0.328,0.148,246.37,1.4,0.0,0.0,0.0
0.226,0.0,247.96,1.0,0.0,0.0,0.0
2.56,0.0,236.46,11.0,0.0,23.0,0.0
2.242,0.154,237.71,9.6,2.0,2.0,17.0
0.428,0.298,242.68,2.2,0.0,0.0,1.0
1.374,0.0,238.26,5.6,0.0,0.0,18.0
1.652,0.07,238.11,6.8,0.0,1.0,18.0
0.442,0.074,244.13,1.8,0.0,0.0,0.0
1.164,0.0,236.79,4.8,0.0,0.0,17.0
0.328,0.144,241.71,1.4,0.0,0.0,0.0
3.504,0.34,231.26,15.2,0.0,0.0,17.0
0.338,0.076,241.55,1.4,0.0,0.0,0.0
0.222,0.098,243.81,1.0,0.0,0.0,0.0
1.362,0.162,240.52,5.6,0.0,2.0,18.0
0.558,0.406,240.06,3.0,0.0,1.0,0.0
0.374,0.238,240.51,1.8,0.0,2.0,1.0
0.23,0.108,242.24,1.0,0.0,2.0,0.0
3.154,0.242,233.55,13.4,0.0,0.0,17.0
1.61,0.048,238.08,6.6,0.0,0.0,17.0
4.956,0.638,230.76,21.6,36.0,0.0,16.0
0.42,0.094,240.44,2.0,0.0,0.0,1.0
0.17,0.064,238.19,1.0,0.0,0.0,0.0
0.288,0.228,239.46,1.4,0.0,0.0,0.0
1.316,0.048,244.83,5.4,0.0,0.0,18.0
2.106,0.222,236.95,9.0,0.0,2.0,18.0
1.42,0.0,228.08,6.2,0.0,2.0,16.0
0.236,0.0,239.1,1.0,0.0,0.0,1.0
1.466,0.336,242.35,6.2,0.0,2.0,18.0
0.27,0.21,241.95,1.4,0.0,0.0,0.0
0.292,0.084,245.86,1.2,0.0,0.0,0.0
1.352,0.21,242.1,5.6,0.0,1.0,19.0
0.79,0.132,241.68,3.2,0.0,0.0,11.0
3.358,0.098,235.77,14.2,0.0,0.0,17.0
1.372,0.086,239.96,5.6,0.0,0.0,18.0
0.452,0.174,241.99,2.0,0.0,1.0,1.0
2.436,0.144,238.72,10.2,0.0,38.0,0.0
0.45,0.116,242.57,2.0,0.0,0.0,1.0
0.244,0.106,239.46,1.0,0.0,2.0,1.0
0.432,0.088,245.83,1.8,0.0,0.0,0.0
1.312,0.076,234.54,5.6,0.0,0.0,17.0
1.632,0.178,243.38,6.6,0.0,0.0,0.0
1.83,0.096,238.13,7.6,0.0,0.0,18.0
0.142,0.0,242.26,0.6,0.0,0.0,1.0
0.406,0.2,245.19,1.8,0.0,0.0,0.0
0.328,0.0,238.23,1.4,0.0,0.0,0.0
1.672,0.07,239.43,7.0,0.0,0.0,18.0
1.42,0.122,238.45,6.0,0.0,0.0,18.0
0.21,0.094,241.6,1.0,0.0,0.0,1.0
0.398,0.236,243.09,1.8,0.0,0.0,1.0
2.316,0.0,236.82,9.8,0.0,0.0,18.0
0.258,0.066,240.49,1.2,0.0,0.0,0.0
0.476,0.3,237.01,2.2,0.0,2.0,1.0
3.018,0.286,240.36,12.6,0.0,0.0,18.0
0.612,0.092,237.73,2.6,0.0,1.0,1.0
0.404,0.386,243.0,2.2,0.0,1.0,0.0
1.442,0.222,238.71,6.0,0.0,1.0,18.0
0.316,0.084,237.23,1.4,0.0,0.0,0.0
1.756,0.234,237.71,8.0,6.0,0.0,0.0
0.314,0.0,243.49,1.4,0.0,0.0,0.0
1.112,0.162,240.59,4.6,0.0,0.0,1.0
0.272,0.122,238.85,1.2,0.0,0.0,1.0
2.164,0.156,235.03,9.2,0.0,1.0,17.0
0.444,0.216,242.27,2.0,0.0,0.0,0.0
0.132,0.0,237.14,0.6,0.0,1.0,0.0
0.292,0.064,240.38,1.2,0.0,0.0,0.0
3.674,0.064,236.87,15.4,0.0,0.0,17.0
0.332,0.246,242.05,1.6,0.0,1.0,1.0
1.436,0.096,236.9,6.0,0.0,0.0,18.0
1.964,0.0,239.98,8.2,0.0,0.0,18.0
3.456,0.184,238.77,15.2,0.0,0.0,18.0
0.332,0.13,245.95,1.4,0.0,0.0,1.0
1.784,0.174,236.55,8.0,1.0,0.0,17.0
1.526,0.048,240.79,6.2,0.0,0.0,17.0
1.798,0.086,238.07,7.4,0.0,0.0,18.0
0.292,0.058,249.43,1.2,0.0,0.0,0.0
0.226,0.0,241.98,0.8,0.0,0.0,1.0
0.252,0.0,244.22,1.0,0.0,0.0,0.0
0.442,0.088,246.17,1.8,0.0,0.0,0.0
0.304,0.096,240.87,1.2,0.0,2.0,1.0
1.748,0.29,238.3,7.4,1.0,0.0,18.0
0.604,0.242,239.9,2.6,0.0,2.0,0.0
0.454,0.196,242.94,2.0,0.0,0.0,1.0
0.486,0.378,242.96,2.4,0.0,1.0,0.0
1.554,0.226,240.26,6.4,0.0,1.0,18.0
1.906,0.194,239.55,8.0,0.0,1.0,18.0
0.348,0.084,240.86,1.4,0.0,1.0,1.0
0.436,0.066,243.54,1.8,2.0,1.0,1.0
2.216,0.468,241.32,9.4,0.0,2.0,18.0
1.0916150365006245,0.12371447630387258,240.8398579745081,4.627759310587134,1.1219233096502186,1.2985199679887571,6.45844735712055
1.388,0.0,238.73,5.8,0.0,0.0,0.0
3.962,0.504,236.11,16.8,0.0,0.0,28.0
0.544,0.0,242.54,2.2,0.0,3.0,1.0
3.476,0.0,238.41,14.4,38.0,0.0,18.0
0.416,0.196,243.6,1.8,0.0,2.0,0.0
3.038,0.348,237.06,13.0,0.0,20.0,17.0
1.536,0.108,238.32,6.4,2.0,1.0,0.0
0.334,0.068,241.36,1.4,0.0,0.0,1.0
0.942,0.088,239.76,4.0,0.0,0.0,0.0
2.258,0.182,236.54,9.6,0.0,1.0,0.0
3.732,0.216,238.79,15.6,38.0,1.0,18.0
2.522,0.362,238.41,11.2,3.0,0.0,18.0
1.728,0.324,239.27,7.2,0.0,1.0,17.0
0.294,0.062,237.49,1.2,0.0,0.0,0.0
0.238,0.0,245.96,1.0,0.0,0.0,0.0
0.124,0.0,233.29,0.6,0.0,0.0,0.0
0.256,0.152,241.52,1.2,0.0,0.0,1.0
1.0916150365006245,0.12371447630387258,240.8398579745081,4.627759310587134,1.1219233096502186,1.2985199679887571,6.45844735712055
0.288,0.096,233.43,1.2,0.0,0.0,0.0
0.222,0.112,240.1,1.0,0.0,0.0,0.0
0.4,0.238,244.5,1.8,0.0,1.0,0.0
1.046,0.408,238.91,4.6,0.0,0.0,0.0
0.986,0.18,239.26,4.2,1.0,0.0,0.0
0.388,0.074,239.93,1.6,0.0,0.0,0.0
0.774,0.324,241.15,3.4,0.0,2.0,0.0
0.244,0.11,241.73,1.0,0.0,2.0,1.0
0.158,0.0,243.6,0.6,0.0,0.0,1.0
0.332,0.23,243.0,1.6,0.0,0.0,1.0
1.67,0.21,238.07,7.0,0.0,1.0,17.0
0.372,0.106,241.31,1.6,0.0,0.0,0.0
0.206,0.106,243.15,1.0,0.0,2.0,0.0
1.618,0.14,227.81,7.0,0.0,0.0,17.0
1.318,0.048,239.38,5.4,0.0,0.0,18.0
0.406,0.208,239.33,1.8,1.0,2.0,1.0
0.424,0.142,243.28,1.8,0.0,0.0,0.0
0.28,0.05,243.92,1.2,0.0,0.0,0.0
0.29,0.066,241.05,1.2,0.0,0.0,0.0
2.414,0.09,238.03,10.0,0.0,0.0,18.0
0.734,0.056,242.35,3.2,0.0,0.0,0.0
1.482,0.196,243.45,6.0,0.0,2.0,18.0
0.354,0.122,243.93,1.4,0.0,0.0,0.0
1.302,0.046,240.29,5.4,1.0,0.0,0.0
1.314,0.168,232.11,5.6,0.0,0.0,18.0
2.258,0.0,239.61,9.4,0.0,0.0,0.0
0.78,0.166,242.07,3.2,0.0,0.0,1.0
0.44,0.138,244.71,1.8,1.0,0.0,0.0
3.14,0.046,236.88,13.2,38.0,0.0,0.0
1.07,0.314,239.84,4.6,0.0,0.0,0.0
0.308,0.102,240.62,1.4,0.0,0.0,0.0
0.312,0.0,243.77,1.4,0.0,0.0,0.0
2.138,0.0,238.87,8.8,0.0,0.0,18.0
0.334,0.238,240.28,1.6,0.0,1.0,0.0
0.288,0.058,241.16,1.2,0.0,0.0,0.0
1.282,0.09,238.74,5.2,0.0,1.0,19.0
0.332,0.242,241.77,1.6,0.0,1.0,0.0
1.354,0.052,242.47,5.6,0.0,0.0,19.0
0.298,0.212,237.23,1.6,0.0,0.0,0.0
0.382,0.112,241.86,1.6,0.0,0.0,0.0
0.282,0.142,239.71,1.4,0.0,1.0,1.0
1.044,0.236,238.09,4.6,0.0,0.0,0.0
2.454,0.06,240.61,10.2,0.0,0.0,18.0
0.288,0.0,247.66,1.2,0.0,0.0,0.0
0.296,0.068,243.03,1.2,0.0,0.0,0.0
0.134,0.0,243.95,0.6,0.0,0.0,1.0
0.526,0.202,237.32,2.2,1.0,0.0,0.0
1.35,0.0,238.7,5.6,0.0,0.0,19.0
1.832,0.08,239.37,7.6,0.0,10.0,17.0
0.564,0.0,238.45,2.4,0.0,0.0,0.0
1.604,0.086,242.88,6.6,0.0,0.0,18.0
1.46,0.202,240.46,6.0,0.0,0.0,18.0
0.318,0.104,242.1,1.4,0.0,0.0,1.0
0.248,0.112,244.19,1.0,0.0,1.0,1.0
3.228,0.25,241.72,13.4,0.0,1.0,19.0
0.694,0.0,241.57,2.8,0.0,0.0,0.0
0.48,0.222,237.5,2.4,0.0,1.0,0.0
0.52,0.112,243.35,2.4,0.0,0.0,0.0
0.172,0.094,235.4,0.8,0.0,0.0,0.0
0.828,0.118,243.82,3.4,0.0,0.0,0.0
1.29,0.12,237.92,5.4,0.0,0.0,18.0
0.152,0.0,238.77,0.6,0.0,0.0,0.0
0.4,0.21,243.36,1.8,0.0,1.0,0.0
0.282,0.236,241.98,1.4,0.0,0.0,0.0
0.198,0.118,235.19,1.0,0.0,0.0,0.0
0.496,0.12,243.09,2.2,0.0,0.0,0.0
0.868,0.07,239.7,3.6,0.0,0.0,1.0
0.226,0.0,248.59,1.0,0.0,0.0,0.0
0.252,0.158,243.24,1.2,0.0,0.0,1.0
1.43,0.052,247.77,5.6,0.0,0.0,19.0
1.99,0.066,244.72,8.0,0.0,0.0,0.0
0.266,0.0,241.57,1.2,0.0,0.0,0.0
0.25,0.0,244.22,1.2,0.0,0.0,1.0
0.316,0.248,241.26,1.6,0.0,1.0,1.0
0.152,0.0,241.7,0.6,0.0,0.0,0.0
1.072,0.34,240.41,4.6,0.0,1.0,13.0
1.746,0.302,237.38,7.4,0.0,1.0,17.0
0.914,0.24,243.46,3.8,0.0,0.0,12.0
0.224,0.0,245.18,1.0,0.0,0.0,0.0
0.184,0.0,240.59,0.8,0.0,0.0,1.0
0.482,0.0,242.78,2.0,0.0,0.0,0.0
0.33,0.0,243.55,1.4,0.0,0.0,0.0
2.592,0.096,237.82,10.8,1.0,0.0,0.0
0.364,0.074,244.21,1.6,0.0,0.0,1.0
0.256,0.05,245.62,1.2,0.0,0.0,1.0
1.406,0.088,241.7,5.8,0.0,0.0,18.0
1.26,0.0,241.58,5.2,0.0,0.0,0.0
5.696,0.088,235.95,24.2,0.0,69.0,17.0
0.278,0.104,248.06,1.2,0.0,1.0,0.0
0.188,0.12,244.64,0.8,0.0,0.0,0.0
0.256,0.194,240.04,1.2,0.0,1.0,0.0
0.216,0.0,239.71,1.0,0.0,0.0,1.0
0.234,0.0,245.01,1.0,0.0,0.0,0.0
0.28,0.0,249.79,1.2,0.0,0.0,1.0
0.686,0.072,241.2,2.8,0.0,1.0,1.0
0.398,0.212,242.94,1.8,0.0,0.0,0.0
0.296,0.0,243.5,1.4,0.0,0.0,0.0
0.304,0.084,245.17,1.2,0.0,0.0,1.0
1.096,0.054,239.73,4.6,0.0,0.0,1.0
1.456,0.138,243.28,6.0,0.0,0.0,19.0
0.526,0.374,241.52,2.6,1.0,0.0,0.0
1.416,0.072,241.57,5.8,0.0,0.0,19.0
0.384,0.204,241.03,1.8,0.0,1.0,0.0
3.96,0.056,237.71,16.6,0.0,0.0,17.0
1.384,0.094,241.16,5.6,0.0,0.0,18.0
0.276,0.064,244.77,1.2,0.0,0.0,0.0
1.53,0.208,242.89,6.2,0.0,0.0,18.0
0.39,0.198,237.71,1.8,0.0,1.0,0.0
0.282,0.0,239.86,1.2,0.0,0.0,1.0
2.434,0.0,242.23,10.0,0.0,2.0,18.0
1.348,0.09,238.01,5.6,0.0,0.0,17.0
1.87,0.146,233.91,8.0,0.0,0.0,18.0
1.942,0.224,241.76,8.0,0.0,1.0,0.0
0.47,0.22,240.14,2.0,0.0,1.0,1.0
0.37,0.082,244.62,1.6,0.0,0.0,0.0
0.314,0.0,242.25,1.4,0.0,0.0,0.0
0.482,0.058,242.58,2.0,0.0,0.0,0.0
0.266,0.068,243.22,1.2,0.0,0.0,0.0
0.258,0.054,239.4,1.2,0.0,0.0,0.0
1.54,0.074,242.35,6.2,0.0,0.0,18.0
0.334,0.234,239.58,1.6,0.0,0.0,1.0
0.246,0.106,239.37,1.0,0.0,1.0,1.0
0.974,0.0,241.75,4.8,0.0,2.0,0.0
1.786,0.118,236.38,7.6,0.0,1.0,0.0
0.17,0.142,242.24,0.8,0.0,1.0,1.0
0.252,0.0,245.97,1.0,0.0,0.0,1.0
0.23,0.0,244.12,1.0,0.0,0.0,0.0
0.324,0.226,244.82,1.6,0.0,1.0,1.0
0.634,0.134,244.77,2.8,0.0,0.0,1.0
0.306,0.234,242.72,1.6,0.0,0.0,0.0
0.304,0.046,236.58,1.2,0.0,1.0,0.0
0.6,0.382,243.31,2.8,0.0,2.0,0.0
4.544,0.472,241.57,18.8,40.0,0.0,0.0
1.324,0.0,241.59,5.4,0.0,0.0,18.0
0.334,0.062,237.7,1.4,0.0,0.0,0.0
0.136,0.0,239.87,0.6,0.0,0.0,0.0
1.306,0.0,238.71,5.4,0.0,1.0,17.0
2.212,0.086,240.94,9.2,0.0,0.0,18.0
0.474,0.126,247.46,2.0,0.0,0.0,1.0
1.384,0.08,241.69,5.6,0.0,0.0,18.0
1.406,0.0,241.62,5.8,0.0,0.0,18.0
1.46,0.088,240.77,6.0,0.0,1.0,19.0
0.552,0.0,244.3,2.2,0.0,0.0,0.0
3.634,0.19,238.02,15.2,37.0,1.0,18.0
0.536,0.366,239.54,2.6,0.0,0.0,1.0
1.036,0.086,234.43,4.4,0.0,1.0,0.0
0.396,0.0,240.34,1.8,0.0,0.0,0.0
1.06,0.12,239.3,4.4,1.0,0.0,0.0
1.434,0.072,240.67,6.0,0.0,0.0,18.0
0.244,0.0,240.55,1.0,0.0,0.0,1.0
0.338,0.244,241.29,1.6,0.0,2.0,0.0
0.218,0.0,244.7,0.8,0.0,0.0,0.0
1.4,0.124,244.25,5.6,0.0,0.0,19.0
1.26,0.064,238.91,5.2,0.0,0.0,17.0
1.644,0.0,240.75,6.8,0.0,0.0,18.0
0.324,0.104,245.72,1.4,0.0,0.0,0.0
1.79,0.05,240.99,7.4,0.0,1.0,18.0
0.268,0.0,240.78,1.0,0.0,0.0,1.0
0.25,0.09,240.56,1.2,0.0,0.0,0.0
1.88,0.322,239.96,8.0,0.0,3.0,19.0
2.832,0.126,237.8,12.8,19.0,0.0,17.0
0.292,0.0,242.79,1.2,2.0,0.0,0.0
0.352,0.214,242.71,1.6,0.0,0.0,1.0
1.326,0.084,240.22,5.4,0.0,0.0,18.0
1.302,0.158,234.12,5.6,0.0,0.0,17.0
2.588,0.18,239.16,10.8,39.0,2.0,0.0
1.42,0.068,237.38,6.0,0.0,0.0,18.0
1.28,0.058,240.74,5.2,0.0,0.0,18.0
0.218,0.114,243.48,1.0,0.0,0.0,0.0
0.44,0.144,242.74,1.8,0.0,0.0,0.0
1.344,0.0,240.1,5.6,0.0,0.0,0.0
0.142,0.0,242.71,0.6,0.0,0.0,1.0
3.284,0.06,239.36,14.2,32.0,1.0,18.0
0.346,0.194,242.03,1.6,0.0,0.0,1.0
2.102,0.0,239.66,9.6,0.0,28.0,0.0
0.476,0.046,243.7,2.2,0.0,0.0,0.0
0.564,0.0,243.15,2.4,0.0,0.0,0.0
2.604,0.052,241.12,10.8,39.0,0.0,0.0
2.082,0.148,238.19,8.8,0.0,0.0,18.0
0.302,0.0,242.89,1.4,0.0,0.0,1.0
1.482,0.092,238.31,6.2,0.0,1.0,18.0
0.228,0.114,241.19,1.0,0.0,1.0,0.0
0.198,0.076,241.23,0.8,0.0,0.0,0.0
0.154,0.0,241.45,0.6,0.0,0.0,0.0
0.29,0.186,240.74,1.4,0.0,1.0,0.0
0.214,0.102,241.25,1.0,0.0,1.0,0.0
0.566,0.068,234.69,2.6,0.0,0.0,0.0
0.86,0.0,243.92,3.4,0.0,0.0,0.0
0.436,0.094,242.74,2.0,0.0,0.0,0.0
0.398,0.216,243.25,1.8,0.0,1.0,1.0
0.638,0.0,242.62,2.6,0.0,0.0,0.0
1.336,0.0,239.93,5.4,0.0,0.0,17.0
0.412,0.222,240.42,2.0,0.0,0.0,1.0
0.274,0.106,242.54,1.4,0.0,0.0,0.0
3.458,0.486,238.14,14.8,0.0,19.0,0.0
1.278,0.068,241.69,5.2,0.0,0.0,18.0
1.422,0.086,245.44,5.8,0.0,0.0,19.0
0.338,0.224,241.15,1.6,0.0,0.0,1.0
0.156,0.0,242.37,0.6,0.0,0.0,1.0
1.438,0.326,238.57,6.2,0.0,1.0,18.0
0.324,0.08,240.73,1.4,0.0,0.0,0.0
0.4,0.0,242.7,1.8,0.0,0.0,0.0
0.42,0.262,247.04,2.0,0.0,2.0,1.0
1.276,0.0,239.62,5.2,0.0,0.0,18.0
0.224,0.0,245.13,0.8,0.0,0.0,0.0
0.716,0.272,240.32,3.2,0.0,3.0,1.0
0.426,0.052,242.01,2.0,0.0,0.0,0.0
3.39,0.114,236.42,14.2,38.0,0.0,0.0
0.35,0.12,242.11,1.6,0.0,0.0,0.0
1.408,0.17,236.55,6.0,0.0,0.0,18.0
1.384,0.048,243.52,5.6,0.0,0.0,19.0
1.0916150365006245,0.12371447630387258,240.8398579745081,4.627759310587134,1.1219233096502186,1.2985199679887571,6.45844735712055
1.626,0.218,241.18,6.8,0.0,0.0,20.0
0.486,0.1,241.41,2.0,0.0,0.0,1.0
1.378,0.064,243.19,5.6,0.0,0.0,18.0
0.278,0.152,238.23,1.4,0.0,1.0,0.0
1.91,0.182,236.35,8.0,0.0,0.0,17.0
0.306,0.086,238.88,1.2,0.0,2.0,0.0
1.296,0.0,239.42,5.4,1.0,0.0,18.0
3.69,0.126,238.98,15.4,0.0,0.0,17.0
0.328,0.096,244.47,1.4,0.0,0.0,0.0
0.804,0.19,234.06,3.4,2.0,0.0,0.0
1.394,0.048,239.66,5.8,0.0,0.0,18.0
0.638,0.0,242.09,2.8,0.0,0.0,1.0
3.31,0.0,232.0,14.2,34.0,0.0,17.0
1.43,0.0,242.22,5.8,0.0,1.0,19.0
1.37,0.072,241.1,5.6,0.0,1.0,18.0
0.704,0.128,242.92,3.0,0.0,0.0,0.0
1.284,0.0,241.08,5.2,0.0,0.0,18.0
0.256,0.0,244.64,1.0,0.0,0.0,1.0
0.588,0.208,244.1,2.4,0.0,1.0,1.0
0.99,0.0,241.37,4.0,0.0,0.0,0.0
0.548,0.176,239.5,2.4,0.0,1.0,0.0
0.452,0.136,246.37,2.0,0.0,0.0,0.0
3.544,0.368,237.3,15.6,31.0,1.0,17.0
0.23,0.0,240.9,1.0,0.0,0.0,0.0
1.276,0.06,239.61,5.2,0.0,0.0,17.0
0.226,0.0,243.55,1.0,0.0,0.0,0.0
1.786,0.05,235.64,7.6,0.0,0.0,18.0
0.45,0.056,246.18,1.8,0.0,0.0,1.0
1.014,0.36,239.63,4.6,0.0,2.0,10.0
0.266,0.0,249.28,1.0,0.0,0.0,1.0
1.004,0.056,240.35,4.2,0.0,0.0,0.0
1.31,0.0,241.12,5.4,0.0,0.0,18.0
1.282,0.088,238.63,5.4,0.0,0.0,0.0
0.382,0.178,235.28,1.8,0.0,0.0,0.0
0.308,0.088,237.21,1.4,0.0,0.0,0.0
0.214,0.194,241.79,1.2,0.0,0.0,1.0
0.224,0.0,241.82,1.0,0.0,0.0,0.0
1.512,0.232,240.78,6.2,0.0,1.0,18.0
4.176,0.434,239.17,17.4,38.0,1.0,18.0
0.548,0.276,243.7,2.6,0.0,2.0,1.0
0.998,0.08,242.59,4.2,0.0,0.0,0.0
0.29,0.086,239.07,1.2,0.0,0.0,0.0
2.102,0.162,239.82,8.8,0.0,1.0,18.0
0.376,0.112,242.8,1.6,0.0,0.0,1.0
1.448,0.096,236.32,6.0,0.0,0.0,18.0
1.334,0.062,236.95,5.6,0.0,0.0,17.0
0.202,0.0,240.93,0.8,0.0,0.0,0.0
0.236,0.128,241.3,1.0,0.0,1.0,0.0
0.34,0.104,243.02,1.4,0.0,0.0,0.0
0.23,0.056,248.73,1.0,0.0,0.0,0.0
2.792,0.102,241.77,11.4,0.0,0.0,0.0
0.238,0.0,241.57,1.0,0.0,0.0,0.0
0.154,0.068,237.45,0.8,0.0,0.0,0.0
1.81,0.094,240.62,7.4,0.0,1.0,18.0
0.124,0.0,240.12,0.6,0.0,0.0,0.0
0.412,0.142,242.73,1.8,0.0,0.0,1.0
1.248,0.08,239.3,5.2,0.0,0.0,0.0
1.41,0.218,240.64,5.8,0.0,0.0,19.0
2.39,0.322,237.25,10.0,0.0,0.0,28.0
0.184,0.0,243.36,0.8,0.0,0.0,0.0
1.102,0.27,243.3,4.6,0.0,1.0,1.0
3.17,0.176,239.43,14.2,19.0,0.0,18.0
0.606,0.216,244.13,2.6,0.0,1.0,1.0
3.798,0.484,245.17,15.6,47.0,0.0,0.0
1.18,0.064,240.32,4.8,1.0,2.0,0.0
0.236,0.0,240.18,1.0,0.0,0.0,0.0
0.21,0.136,241.09,1.0,0.0,0.0,0.0
0.394,0.2,241.73,1.8,0.0,1.0,0.0
0.254,0.074,234.78,1.0,0.0,0.0,0.0
0.802,0.09,239.82,3.4,0.0,0.0,1.0
0.374,0.056,245.62,1.6,0.0,0.0,0.0
1.562,0.104,237.18,6.6,0.0,1.0,18.0
0.36,0.166,236.35,1.6,0.0,2.0,0.0
1.4,0.208,240.34,5.8,0.0,0.0,19.0
2.304,0.418,239.26,9.8,0.0,2.0,11.0
0.688,0.07,241.85,2.8,0.0,1.0,1.0
1.422,0.066,231.74,6.0,0.0,0.0,16.0
0.522,0.13,239.95,2.2,0.0,0.0,1.0
0.274,0.0,245.42,1.0,0.0,0.0,1.0
1.67,0.216,238.72,7.0,0.0,1.0,18.0
2.894,0.198,239.76,12.8,0.0,0.0,0.0
0.556,0.046,239.1,2.2,0.0,0.0,0.0
0.194,0.056,227.18,0.8,0.0,0.0,0.0
1.514,0.186,241.19,6.2,0.0,0.0,18.0
2.33,0.068,240.11,10.0,0.0,2.0,17.0
2.186,0.114,238.64,9.0,0.0,0.0,18.0
0.64,0.188,236.65,2.8,0.0,1.0,1.0
3.314,0.288,235.35,14.0,0.0,0.0,17.0
0.226,0.092,241.92,1.0,0.0,0.0,0.0
0.142,0.0,242.5,0.6,0.0,0.0,1.0
0.254,0.0,246.11,1.0,0.0,0.0,0.0
1.278,0.112,241.02,5.4,0.0,0.0,0.0
0.18,0.0,242.56,0.8,0.0,0.0,1.0
0.878,0.368,240.3,3.8,0.0,0.0,11.0
0.272,0.0,234.54,1.2,0.0,0.0,0.0
1.418,0.356,239.32,6.0,0.0,2.0,1.0
0.338,0.144,241.73,1.4,0.0,0.0,0.0
2.288,0.0,238.89,9.4,0.0,0.0,0.0
0.286,0.2,239.57,1.4,0.0,1.0,0.0
1.088,0.412,243.55,4.8,0.0,1.0,12.0
0.21,0.046,238.01,0.8,0.0,0.0,0.0
1.468,0.342,238.68,6.2,1.0,1.0,18.0
1.714,0.064,236.6,7.2,0.0,0.0,17.0
2.136,0.212,240.35,8.8,0.0,1.0,18.0
1.608,0.082,242.49,6.8,0.0,0.0,0.0
0.256,0.0,242.03,1.2,0.0,0.0,0.0
1.392,0.102,241.56,5.8,0.0,0.0,18.0
6.552,0.046,237.44,27.6,0.0,0.0,18.0
3.95,0.076,238.3,16.4,38.0,1.0,18.0
0.328,0.138,240.39,1.4,0.0,0.0,0.0
0.14,0.0,243.75,0.6,0.0,0.0,1.0
1.838,0.072,241.02,7.6,1.0,0.0,0.0
1.524,0.0,238.89,6.4,0.0,0.0,18.0
0.3,0.07,242.33,1.2,0.0,0.0,0.0
0.476,0.0,243.3,2.0,0.0,0.0,0.0
