Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type
87.52,44.17,0.0,89.27,100.0,Weekday,Monday,Maximum_Load
65.48,14.98,0.0,97.48,100.0,Weekday,Tuesday,Maximum_Load
2.92,5.62,0.0,46.11,100.0,Weekend,Sunday,Light_Load
39.28,0.86,2.27,99.98,99.83,Weekday,Thursday,Medium_Load
84.56,41.18,0.0,89.91,100.0,Weekday,Wednesday,Medium_Load
79.38,20.41,1.84,96.85,99.97,Weekday,Monday,Medium_Load
3.24,0.0,5.0,100.0,54.38,Weekday,Wednesday,Light_Load
5.8,5.18,0.0,74.58,100.0,Weekday,Wednesday,Light_Load
65.99,33.84,0.0,88.98,100.0,Weekday,Wednesday,Maximum_Load
90.68,14.8,0.0,98.69,100.0,Weekday,Tuesday,Maximum_Load
3.6,4.43,0.0,63.07,100.0,Weekday,Tuesday,Light_Load
61.45,24.52,0.0,92.88,100.0,Weekday,Monday,Medium_Load
76.03,9.29,0.76,99.26,100.0,Weekend,Saturday,Medium_Load
69.05,37.3,0.0,87.98,100.0,Weekday,Tuesday,Maximum_Load
57.24,14.94,0.0,96.76,100.0,Weekend,Saturday,Medium_Load
3.53,5.62,0.0,53.19,100.0,Weekday,Monday,Light_Load
3.64,3.74,0.0,69.75,100.0,Weekday,Tuesday,Light_Load
2.7,0.0,11.81,100.0,22.29,Weekend,Sunday,Light_Load
4.46,6.88,0.0,54.4,100.0,Weekday,Thursday,Light_Load
3.42,0.0,14.04,100.0,23.67,Weekend,Saturday,Light_Load
2.7,4.93,0.0,48.03,100.0,Weekend,Saturday,Light_Load
61.78,44.17,0.0,81.35,100.0,Weekday,Tuesday,Medium_Load
3.31,3.71,0.0,66.57,100.0,Weekday,Monday,Light_Load
3.56,5.08,0.0,57.39,100.0,Weekday,Thursday,Light_Load
130.54,77.8,0.0,85.9,100.0,Weekday,Monday,Light_Load
68.54,42.48,0.0,85.0,100.0,Weekday,Thursday,Maximum_Load
3.67,5.83,0.0,53.27,100.0,Weekday,Friday,Medium_Load
49.39,24.19,0.0,89.81,100.0,Weekday,Thursday,Maximum_Load
35.32,10.37,3.28,95.95,99.57,Weekday,Tuesday,Maximum_Load
2.88,0.0,11.56,100.0,24.17,Weekend,Sunday,Medium_Load
3.1,6.01,0.0,45.84,100.0,Weekday,Thursday,Light_Load
2.56,4.5,0.0,49.45,100.0,Weekend,Saturday,Light_Load
3.64,0.0,14.9,100.0,23.73,Weekend,Sunday,Light_Load
5.15,5.08,0.0,71.19,100.0,Weekday,Wednesday,Light_Load
4.9,0.0,16.88,100.0,27.88,Weekday,Wednesday,Medium_Load
2.63,5.04,0.0,46.26,100.0,Weekday,Monday,Light_Load
35.32,15.26,0.0,91.8,100.0,Weekday,Friday,Medium_Load
107.93,40.75,0.0,93.55,100.0,Weekday,Friday,Medium_Load
4.5,0.0,24.37,100.0,18.16,Weekday,Wednesday,Medium_Load
3.56,0.0,14.11,100.0,24.46,Weekend,Sunday,Light_Load
7.16,0.0,15.98,100.0,40.89,Weekend,Sunday,Medium_Load
31.03,0.5,9.11,99.99,95.95,Weekday,Friday,Maximum_Load
3.89,3.53,0.0,74.05,100.0,Weekday,Monday,Light_Load
5.76,4.86,0.0,76.43,100.0,Weekday,Monday,Maximum_Load
3.71,5.29,0.0,57.42,100.0,Weekend,Saturday,Light_Load
3.1,3.46,0.0,66.73,100.0,Weekend,Sunday,Light_Load
5.11,0.0,25.67,100.0,19.52,Weekend,Sunday,Light_Load
5.44,0.0,21.6,100.0,24.42,Weekday,Friday,Medium_Load
3.67,0.0,17.57,100.0,20.45,Weekend,Saturday,Medium_Load
4.03,0.0,21.17,100.0,18.7,Weekend,Sunday,Light_Load
3.2,5.11,0.0,53.07,100.0,Weekday,Friday,Light_Load
2.95,6.73,0.0,40.15,100.0,Weekend,Saturday,Light_Load
3.42,6.95,0.0,44.15,100.0,Weekend,Sunday,Light_Load
2.92,5.65,0.0,45.91,100.0,Weekend,Saturday,Light_Load
46.98,23.4,0.0,89.51,100.0,Weekday,Friday,Maximum_Load
60.01,33.62,0.0,87.24,100.0,Weekday,Wednesday,Medium_Load
85.82,12.28,0.0,98.99,100.0,Weekday,Thursday,Medium_Load
2.95,4.93,0.0,51.35,100.0,Weekday,Monday,Light_Load
2.74,4.61,0.0,51.09,100.0,Weekend,Sunday,Light_Load
80.24,37.84,0.0,90.45,100.0,Weekday,Thursday,Medium_Load
38.84,0.47,3.49,99.99,99.6,Weekend,Saturday,Maximum_Load
11.23,0.0,21.38,100.0,46.5,Weekday,Thursday,Medium_Load
3.53,0.0,25.2,100.0,13.87,Weekend,Saturday,Light_Load
3.71,3.71,0.0,70.71,100.0,Weekday,Thursday,Light_Load
58.03,29.45,0.0,89.17,100.0,Weekday,Monday,Maximum_Load
4.1,0.0,9.97,100.0,38.03,Weekend,Sunday,Medium_Load
3.64,0.0,18.5,100.0,19.31,Weekend,Sunday,Medium_Load
85.36,52.88,0.0,85.01,100.0,Weekday,Friday,Maximum_Load
3.02,0.0,16.96,100.0,17.53,Weekend,Sunday,Light_Load
3.74,3.53,0.0,72.72,100.0,Weekday,Friday,Light_Load
5.76,5.33,0.0,73.4,100.0,Weekday,Tuesday,Light_Load
3.1,0.0,4.36,100.0,57.95,Weekday,Monday,Light_Load
4.25,5.29,0.0,62.63,100.0,Weekend,Sunday,Light_Load
3.67,4.75,0.0,61.14,100.0,Weekday,Thursday,Light_Load
2.81,5.0,0.0,48.99,100.0,Weekend,Sunday,Light_Load
50.54,13.21,0.0,96.75,100.0,Weekday,Wednesday,Maximum_Load
86.15,31.28,0.0,94.0,100.0,Weekday,Thursday,Medium_Load
3.17,0.0,16.56,100.0,18.8,Weekend,Sunday,Light_Load
3.06,4.75,0.0,54.16,100.0,Weekday,Wednesday,Light_Load
3.02,5.62,0.0,47.34,100.0,Weekday,Friday,Light_Load
3.35,4.43,0.0,60.32,100.0,Weekend,Sunday,Light_Load
4.57,4.54,0.0,70.94,100.0,Weekday,Wednesday,Light_Load
3.28,5.83,0.0,49.03,100.0,Weekend,Sunday,Light_Load
104.0,46.84,0.0,91.18,100.0,Weekday,Wednesday,Maximum_Load
63.58,17.1,0.0,96.57,100.0,Weekday,Tuesday,Maximum_Load
3.35,0.0,17.39,100.0,18.92,Weekday,Thursday,Light_Load
4.79,5.22,0.0,67.61,100.0,Weekday,Monday,Light_Load
57.28,21.28,0.0,93.74,100.0,Weekday,Thursday,Maximum_Load
4.61,4.07,0.0,74.96,100.0,Weekend,Saturday,Light_Load
3.82,1.48,13.36,93.25,27.49,Weekend,Sunday,Light_Load
28.62,2.92,7.13,99.48,97.03,Weekday,Thursday,Maximum_Load
3.92,5.76,0.0,56.26,100.0,Weekday,Wednesday,Light_Load
2.84,5.26,0.0,47.51,100.0,Weekend,Sunday,Light_Load
2.81,5.26,0.0,47.12,100.0,Weekday,Monday,Light_Load
4.07,2.84,0.29,82.01,99.75,Weekday,Wednesday,Light_Load
51.19,28.01,0.0,87.73,100.0,Weekday,Tuesday,Medium_Load
3.92,3.64,0.0,73.28,100.0,Weekday,Tuesday,Light_Load
69.62,53.39,0.0,79.35,100.0,Weekday,Monday,Maximum_Load
66.02,65.66,0.0,70.9,100.0,Weekday,Thursday,Light_Load
32.72,1.94,1.58,99.82,99.88,Weekend,Sunday,Maximum_Load
6.16,0.0,27.11,100.0,22.16,Weekday,Monday,Medium_Load
45.32,27.14,0.0,85.79,100.0,Weekday,Thursday,Maximum_Load
107.5,45.54,0.0,92.08,100.0,Weekday,Tuesday,Maximum_Load
114.01,41.15,0.0,94.06,100.0,Weekday,Wednesday,Maximum_Load
3.38,0.0,7.24,100.0,42.3,Weekend,Sunday,Light_Load
3.82,0.0,13.43,100.0,27.36,Weekday,Wednesday,Medium_Load
2.56,4.9,0.0,46.31,100.0,Weekday,Tuesday,Light_Load
2.66,4.97,0.0,47.19,100.0,Weekday,Monday,Light_Load
91.58,48.85,0.0,88.23,100.0,Weekday,Tuesday,Light_Load
3.02,0.0,16.42,100.0,18.09,Weekend,Sunday,Medium_Load
2.92,4.86,0.0,51.5,100.0,Weekday,Monday,Light_Load
53.6,24.7,0.0,90.82,100.0,Weekday,Thursday,Maximum_Load
5.26,0.0,25.78,100.0,19.99,Weekday,Thursday,Medium_Load
32.72,23.94,0.0,80.7,100.0,Weekday,Wednesday,Maximum_Load
2.99,5.87,0.0,45.39,100.0,Weekday,Friday,Light_Load
48.78,21.35,1.58,91.61,99.95,Weekday,Wednesday,Medium_Load
4.25,0.0,21.06,100.0,19.78,Weekend,Saturday,Light_Load
51.91,19.51,0.0,93.61,100.0,Weekday,Tuesday,Medium_Load
2.99,0.0,16.31,100.0,18.03,Weekend,Sunday,Light_Load
47.2,9.14,0.04,98.18,100.0,Weekday,Monday,Medium_Load
2.95,4.21,0.0,57.39,100.0,Weekday,Wednesday,Light_Load
3.56,0.0,16.85,100.0,20.67,Weekend,Sunday,Light_Load
82.26,42.48,0.0,88.85,100.0,Weekday,Monday,Medium_Load
2.63,4.28,0.0,52.35,100.0,Weekday,Thursday,Light_Load
54.83,33.05,0.0,85.64,100.0,Weekday,Tuesday,Maximum_Load
2.88,5.04,0.0,49.61,100.0,Weekend,Saturday,Light_Load
17.71,7.74,12.31,91.63,82.11,Weekday,Thursday,Medium_Load
89.21,41.47,0.0,90.68,100.0,Weekday,Friday,Light_Load
2.92,5.18,0.0,49.11,100.0,Weekday,Thursday,Light_Load
2.99,2.92,0.0,71.54,100.0,Weekend,Saturday,Light_Load
2.81,4.14,0.0,56.16,100.0,Weekday,Monday,Light_Load
3.1,6.91,0.0,40.93,100.0,Weekday,Thursday,Light_Load
41.11,19.69,0.0,90.19,100.0,Weekday,Thursday,Medium_Load
3.82,2.66,0.32,82.06,99.65,Weekday,Friday,Light_Load
54.58,12.06,0.29,97.64,100.0,Weekday,Thursday,Maximum_Load
111.64,51.41,0.0,90.83,100.0,Weekday,Monday,Maximum_Load
3.13,4.18,0.0,59.94,100.0,Weekend,Saturday,Light_Load
3.28,2.38,0.11,80.94,99.94,Weekday,Thursday,Light_Load
48.71,28.15,0.0,86.58,100.0,Weekday,Tuesday,Medium_Load
34.6,1.62,0.61,99.89,99.98,Weekday,Tuesday,Medium_Load
3.42,2.84,0.0,76.93,100.0,Weekend,Saturday,Light_Load
61.96,20.3,0.0,95.03,100.0,Weekday,Friday,Maximum_Load
8.82,2.23,18.72,96.95,42.62,Weekday,Wednesday,Medium_Load
51.98,19.62,0.0,93.56,100.0,Weekday,Monday,Maximum_Load
44.71,19.8,0.0,91.44,100.0,Weekend,Saturday,Medium_Load
4.07,3.24,0.18,78.24,99.9,Weekend,Saturday,Light_Load
55.98,36.9,0.0,83.49,100.0,Weekday,Monday,Maximum_Load
3.85,0.0,24.98,100.0,15.23,Weekend,Saturday,Medium_Load
35.96,2.52,1.37,99.76,99.93,Weekday,Tuesday,Maximum_Load
103.25,49.64,0.0,90.13,100.0,Weekday,Monday,Maximum_Load
57.31,25.78,0.0,91.2,100.0,Weekday,Tuesday,Medium_Load
37.8,0.22,4.07,100.0,99.43,Weekend,Saturday,Medium_Load
3.6,3.78,0.0,68.97,100.0,Weekday,Wednesday,Light_Load
106.67,45.18,0.0,92.08,100.0,Weekend,Saturday,Maximum_Load
27.83,0.0,6.66,100.0,97.25,Weekday,Tuesday,Maximum_Load
2.84,2.63,0.0,73.37,100.0,Weekend,Sunday,Light_Load
3.28,2.77,0.0,76.4,100.0,Weekday,Friday,Light_Load
3.1,4.1,0.0,60.31,100.0,Weekend,Saturday,Light_Load
3.02,5.47,0.0,48.33,100.0,Weekday,Friday,Light_Load
3.67,4.64,0.0,62.04,100.0,Weekday,Monday,Light_Load
4.07,0.0,21.06,100.0,18.97,Weekday,Wednesday,Medium_Load
65.84,49.39,0.0,79.99,100.0,Weekday,Friday,Maximum_Load
41.51,31.46,0.0,79.7,100.0,Weekday,Friday,Light_Load
3.64,0.0,10.33,100.0,33.23,Weekend,Sunday,Medium_Load
42.01,23.47,0.0,87.3,100.0,Weekday,Tuesday,Medium_Load
2.81,4.39,0.0,53.91,100.0,Weekend,Sunday,Medium_Load
2.7,4.39,0.0,52.39,100.0,Weekday,Wednesday,Medium_Load
3.92,5.26,0.0,59.76,100.0,Weekday,Thursday,Light_Load
2.59,4.68,0.0,48.42,100.0,Weekday,Monday,Light_Load
114.23,56.05,0.0,89.78,100.0,Weekday,Wednesday,Maximum_Load
2.95,0.0,13.61,100.0,21.18,Weekend,Sunday,Light_Load
3.46,3.78,0.0,67.52,100.0,Weekday,Tuesday,Light_Load
3.2,0.0,15.05,100.0,20.8,Weekend,Sunday,Light_Load
3.02,2.12,0.11,81.85,99.93,Weekday,Monday,Light_Load
4.03,1.76,14.87,91.64,26.16,Weekday,Tuesday,Medium_Load
4.14,4.79,0.0,65.39,100.0,Weekday,Friday,Light_Load
5.26,0.0,20.77,100.0,24.55,Weekday,Monday,Medium_Load
109.12,39.1,0.0,94.14,100.0,Weekday,Wednesday,Medium_Load
58.82,31.46,0.0,88.18,100.0,Weekday,Tuesday,Medium_Load
48.17,24.41,0.0,89.2,100.0,Weekday,Friday,Maximum_Load
4.28,4.46,0.0,69.24,100.0,Weekday,Friday,Light_Load
2.59,3.46,0.0,59.93,100.0,Weekend,Sunday,Light_Load
40.07,15.01,6.26,93.65,98.8,Weekday,Friday,Maximum_Load
3.92,5.15,0.0,60.57,100.0,Weekday,Tuesday,Medium_Load
111.53,44.28,0.0,92.94,100.0,Weekday,Wednesday,Maximum_Load
72.04,26.32,0.0,93.93,100.0,Weekday,Tuesday,Medium_Load
67.1,44.21,0.0,83.5,100.0,Weekday,Tuesday,Maximum_Load
3.2,6.34,0.0,45.06,100.0,Weekday,Monday,Light_Load
60.98,45.07,0.0,80.42,100.0,Weekday,Wednesday,Maximum_Load
82.62,27.54,0.0,94.87,100.0,Weekday,Wednesday,Medium_Load
51.52,16.63,0.0,95.17,100.0,Weekday,Monday,Medium_Load
3.2,5.47,0.0,50.49,100.0,Weekday,Thursday,Light_Load
2.59,4.18,0.0,52.67,100.0,Weekday,Tuesday,Light_Load
30.46,0.0,8.96,100.0,95.94,Weekday,Tuesday,Medium_Load
3.2,4.14,0.0,61.16,100.0,Weekday,Monday,Light_Load
2.84,5.87,0.0,43.55,100.0,Weekday,Friday,Light_Load
3.89,7.24,0.14,47.33,99.94,Weekday,Thursday,Maximum_Load
89.21,15.88,0.07,98.45,100.0,Weekend,Saturday,Medium_Load
4.03,0.0,16.88,100.0,23.22,Weekend,Saturday,Medium_Load
5.15,5.18,0.0,70.51,100.0,Weekday,Wednesday,Light_Load
40.68,7.27,0.4,98.44,100.0,Weekday,Wednesday,Medium_Load
5.11,0.0,21.2,100.0,23.43,Weekday,Monday,Medium_Load
2.59,4.57,0.0,49.31,100.0,Weekday,Tuesday,Light_Load
38.2,18.36,0.0,90.13,100.0,Weekday,Monday,Maximum_Load
46.26,22.14,0.0,90.2,100.0,Weekday,Wednesday,Medium_Load
55.22,41.72,0.0,79.79,100.0,Weekday,Thursday,Medium_Load
71.06,38.3,0.0,88.03,100.0,Weekday,Thursday,Maximum_Load
65.34,18.36,0.0,96.27,100.0,Weekday,Tuesday,Maximum_Load
80.96,49.14,0.0,85.49,100.0,Weekday,Wednesday,Maximum_Load
3.64,0.0,19.58,100.0,18.28,Weekend,Sunday,Light_Load
3.06,5.72,0.0,47.17,100.0,Weekday,Thursday,Light_Load
95.22,46.3,0.0,89.93,100.0,Weekday,Tuesday,Light_Load
50.94,28.58,0.0,87.21,100.0,Weekday,Thursday,Maximum_Load
3.89,0.0,25.99,100.0,14.8,Weekday,Thursday,Medium_Load
93.85,34.45,0.0,93.88,100.0,Weekday,Thursday,Medium_Load
62.78,28.94,0.0,90.82,100.0,Weekday,Wednesday,Maximum_Load
4.75,0.0,10.91,100.0,39.92,Weekend,Sunday,Light_Load
62.06,31.79,0.0,89.0,100.0,Weekday,Monday,Light_Load
2.7,4.9,0.0,48.26,100.0,Weekend,Sunday,Light_Load
72.0,34.88,0.0,90.0,100.0,Weekday,Tuesday,Medium_Load
10.91,0.0,17.93,100.0,51.98,Weekday,Thursday,Medium_Load
2.66,0.0,7.85,100.0,32.09,Weekend,Saturday,Light_Load
5.9,5.98,0.0,70.23,100.0,Weekday,Friday,Light_Load
3.64,0.0,5.69,100.0,53.89,Weekend,Sunday,Light_Load
3.24,5.98,0.0,47.64,100.0,Weekday,Tuesday,Light_Load
3.71,0.0,23.54,100.0,15.57,Weekday,Thursday,Medium_Load
37.01,0.68,4.54,99.98,99.26,Weekday,Wednesday,Medium_Load
2.45,4.93,0.0,44.5,100.0,Weekday,Thursday,Light_Load
41.69,17.53,0.0,92.18,100.0,Weekday,Tuesday,Maximum_Load
3.2,4.79,0.0,55.55,100.0,Weekday,Tuesday,Light_Load
3.38,0.0,17.82,100.0,18.64,Weekend,Saturday,Light_Load
2.77,5.54,0.0,44.72,100.0,Weekend,Sunday,Light_Load
112.36,66.74,0.0,85.98,100.0,Weekend,Sunday,Light_Load
29.92,10.98,0.0,93.88,100.0,Weekend,Sunday,Maximum_Load
30.74,0.0,9.61,100.0,95.44,Weekday,Friday,Medium_Load
2.95,5.29,0.0,48.7,100.0,Weekday,Tuesday,Light_Load
4.14,0.0,25.74,100.0,15.88,Weekend,Saturday,Medium_Load
98.35,48.06,0.0,89.85,100.0,Weekday,Tuesday,Light_Load
3.42,2.92,0.0,76.05,100.0,Weekday,Thursday,Light_Load
38.63,16.74,0.0,91.76,100.0,Weekday,Friday,Medium_Load
2.92,0.0,16.6,100.0,17.32,Weekday,Thursday,Light_Load
78.77,43.78,0.0,87.41,100.0,Weekday,Monday,Medium_Load
60.19,24.95,0.0,92.38,100.0,Weekday,Wednesday,Maximum_Load
2.7,4.46,0.0,51.79,100.0,Weekday,Wednesday,Light_Load
3.1,5.22,0.0,51.06,100.0,Weekday,Tuesday,Medium_Load
3.2,0.0,13.93,100.0,22.39,Weekend,Saturday,Light_Load
2.7,0.0,11.59,100.0,22.69,Weekend,Sunday,Light_Load
43.85,3.1,0.47,99.75,99.99,Weekday,Monday,Medium_Load
4.07,6.8,0.0,51.36,100.0,Weekend,Sunday,Light_Load
108.29,50.51,0.0,90.63,100.0,Weekday,Friday,Maximum_Load
3.31,5.44,0.0,51.98,100.0,Weekend,Sunday,Light_Load
3.31,0.0,18.79,100.0,17.35,Weekday,Friday,Medium_Load
2.92,5.72,0.0,45.47,100.0,Weekend,Saturday,Light_Load
36.4,8.24,0.0,97.53,100.0,Weekend,Sunday,Light_Load
103.43,39.67,0.0,93.37,100.0,Weekday,Monday,Maximum_Load
3.1,0.0,16.6,100.0,18.36,Weekday,Wednesday,Medium_Load
60.7,35.14,0.0,86.54,100.0,Weekday,Wednesday,Maximum_Load
4.61,5.54,0.0,63.96,100.0,Weekday,Tuesday,Light_Load
3.71,4.86,0.0,60.68,100.0,Weekday,Friday,Light_Load
34.6,9.65,0.0,96.32,100.0,Weekend,Saturday,Maximum_Load
47.41,24.26,0.0,89.02,100.0,Weekday,Tuesday,Maximum_Load
66.53,47.63,0.0,81.31,100.0,Weekday,Friday,Maximum_Load
3.74,7.63,0.0,44.01,100.0,Weekend,Saturday,Light_Load
131.18,53.6,0.0,92.57,100.0,Weekday,Thursday,Light_Load
3.24,3.17,0.0,71.48,100.0,Weekday,Wednesday,Light_Load
2.88,3.74,0.0,61.01,100.0,Weekend,Saturday,Light_Load
58.54,32.18,0.0,87.63,100.0,Weekday,Monday,Maximum_Load
48.17,15.7,0.0,95.08,100.0,Weekday,Thursday,Maximum_Load
3.28,5.0,0.0,54.85,100.0,Weekday,Wednesday,Light_Load
4.86,0.0,24.48,100.0,19.47,Weekday,Thursday,Medium_Load
3.28,0.0,4.57,100.0,58.31,Weekend,Sunday,Light_Load
48.49,21.82,0.0,91.19,100.0,Weekday,Wednesday,Maximum_Load
108.83,39.24,0.0,94.07,100.0,Weekday,Thursday,Medium_Load
3.6,2.48,0.29,82.35,99.68,Weekday,Monday,Light_Load
58.75,55.84,0.0,72.48,100.0,Weekday,Wednesday,Light_Load
36.83,7.63,0.0,97.92,100.0,Weekend,Saturday,Medium_Load
4.21,0.0,17.14,100.0,23.85,Weekday,Friday,Medium_Load
2.92,5.47,0.0,47.09,100.0,Weekday,Monday,Light_Load
3.24,5.69,0.0,49.48,100.0,Weekday,Tuesday,Light_Load
4.14,0.0,16.16,100.0,24.82,Weekday,Tuesday,Medium_Load
39.42,20.02,0.0,89.16,100.0,Weekday,Thursday,Medium_Load
2.81,0.0,4.28,100.0,54.88,Weekend,Sunday,Light_Load
135.43,51.95,0.0,93.37,100.0,Weekday,Thursday,Medium_Load
2.88,0.0,11.48,100.0,24.33,Weekend,Saturday,Medium_Load
5.15,0.0,17.57,100.0,28.13,Weekday,Friday,Medium_Load
79.96,43.38,0.0,87.9,100.0,Weekday,Friday,Medium_Load
84.56,30.53,0.0,94.06,100.0,Weekday,Tuesday,Maximum_Load
2.81,4.21,0.0,55.52,100.0,Weekday,Tuesday,Light_Load
79.74,27.65,0.0,94.48,100.0,Weekday,Tuesday,Maximum_Load
3.42,5.04,0.0,56.15,100.0,Weekend,Sunday,Light_Load
57.53,20.09,0.0,94.41,100.0,Weekday,Tuesday,Maximum_Load
4.64,0.0,14.08,100.0,31.3,Weekday,Friday,Medium_Load
2.66,0.0,12.2,100.0,21.3,Weekday,Friday,Medium_Load
127.48,46.48,0.0,93.95,100.0,Weekday,Tuesday,Medium_Load
37.76,2.38,1.37,99.8,99.93,Weekday,Thursday,Medium_Load
51.16,35.53,0.0,82.14,100.0,Weekday,Thursday,Maximum_Load
2.92,5.26,0.0,48.54,100.0,Weekday,Thursday,Light_Load
110.66,60.37,0.0,87.79,100.0,Weekday,Thursday,Medium_Load
4.1,4.32,0.0,68.84,100.0,Weekday,Wednesday,Light_Load
2.92,4.46,0.0,54.78,100.0,Weekday,Monday,Light_Load
2.92,5.36,0.0,47.84,100.0,Weekday,Monday,Light_Load
3.17,0.0,16.34,100.0,19.05,Weekend,Sunday,Light_Load
48.13,29.52,0.0,85.24,100.0,Weekday,Monday,Maximum_Load
3.06,0.0,13.64,100.0,21.89,Weekend,Sunday,Medium_Load
34.81,0.0,8.68,100.0,97.03,Weekday,Monday,Maximum_Load
91.98,50.47,0.0,87.67,100.0,Weekday,Tuesday,Maximum_Load
4.03,0.0,20.38,100.0,19.4,Weekday,Monday,Light_Load
2.7,4.82,0.0,48.87,100.0,Weekend,Saturday,Light_Load
3.53,7.13,0.0,44.37,100.0,Weekday,Wednesday,Light_Load
2.92,5.36,0.0,47.84,100.0,Weekend,Saturday,Light_Load
24.44,0.0,14.29,100.0,86.33,Weekday,Tuesday,Medium_Load
3.28,0.0,17.39,100.0,18.53,Weekend,Sunday,Medium_Load
3.06,0.0,16.31,100.0,18.44,Weekend,Sunday,Light_Load
3.24,0.0,10.66,100.0,29.08,Weekend,Sunday,Light_Load
93.85,64.73,0.0,82.32,100.0,Weekday,Wednesday,Light_Load
76.64,25.63,0.0,94.84,100.0,Weekday,Monday,Medium_Load
50.98,21.35,0.0,92.24,100.0,Weekday,Monday,Medium_Load
3.46,4.25,0.0,63.13,100.0,Weekend,Sunday,Light_Load
6.37,5.08,0.0,78.18,100.0,Weekday,Friday,Light_Load
2.92,5.04,0.0,50.13,100.0,Weekend,Saturday,Light_Load
30.06,0.43,3.85,99.99,99.19,Weekday,Friday,Medium_Load
15.52,3.74,19.04,97.22,63.18,Weekday,Monday,Medium_Load
3.82,2.59,0.43,82.77,99.37,Weekday,Monday,Light_Load
4.14,4.21,0.0,70.12,100.0,Weekday,Friday,Maximum_Load
110.74,57.56,0.0,88.73,100.0,Weekday,Wednesday,Maximum_Load
51.05,14.44,0.0,96.22,100.0,Weekday,Friday,Maximum_Load
3.6,0.0,18.11,100.0,19.5,Weekend,Saturday,Medium_Load
4.57,5.69,0.0,62.62,100.0,Weekday,Tuesday,Light_Load
4.64,4.68,0.0,70.41,100.0,Weekday,Thursday,Light_Load
43.92,14.29,0.0,95.09,100.0,Weekend,Saturday,Maximum_Load
73.33,32.8,0.0,91.28,100.0,Weekday,Monday,Maximum_Load
37.58,1.98,5.08,99.86,99.1,Weekday,Monday,Medium_Load
4.1,2.81,0.29,82.49,99.75,Weekday,Wednesday,Light_Load
2.81,4.36,0.0,54.17,100.0,Weekday,Wednesday,Light_Load
50.58,30.42,0.0,85.7,100.0,Weekday,Wednesday,Maximum_Load
3.67,6.41,0.0,49.69,100.0,Weekday,Wednesday,Light_Load
3.38,6.48,0.0,46.25,100.0,Weekend,Sunday,Light_Load
43.78,4.03,0.18,99.58,100.0,Weekday,Friday,Medium_Load
78.84,41.18,0.0,88.64,100.0,Weekday,Tuesday,Medium_Load
3.28,0.0,17.06,100.0,18.88,Weekend,Sunday,Light_Load
41.26,28.15,0.0,82.61,100.0,Weekday,Tuesday,Light_Load
33.8,14.29,0.65,92.11,99.98,Weekday,Tuesday,Medium_Load
5.11,0.0,25.78,100.0,19.44,Weekend,Sunday,Light_Load
27.07,0.76,2.09,99.96,99.7,Weekday,Friday,Maximum_Load
4.54,8.06,0.0,49.08,100.0,Weekday,Friday,Light_Load
3.56,2.99,0.07,76.57,99.98,Weekend,Saturday,Light_Load
68.26,8.86,1.22,99.17,99.98,Weekday,Tuesday,Maximum_Load
4.14,3.78,0.0,73.85,100.0,Weekend,Sunday,Light_Load
28.33,0.0,13.07,100.0,90.8,Weekday,Thursday,Medium_Load
3.17,6.01,0.0,46.65,100.0,Weekend,Sunday,Light_Load
2.74,0.0,11.74,100.0,22.73,Weekend,Sunday,Light_Load
56.99,27.9,0.0,89.81,100.0,Weekday,Wednesday,Maximum_Load
3.85,1.37,15.34,94.21,24.34,Weekday,Monday,Medium_Load
64.91,21.82,0.0,94.79,100.0,Weekday,Thursday,Maximum_Load
41.04,10.94,0.14,96.63,100.0,Weekday,Thursday,Medium_Load
57.46,18.25,0.0,95.31,100.0,Weekday,Wednesday,Medium_Load
4.57,0.0,26.21,100.0,17.18,Weekday,Tuesday,Medium_Load
4.39,0.0,21.31,100.0,20.18,Weekday,Tuesday,Medium_Load
3.42,3.24,0.0,72.6,100.0,Weekday,Friday,Light_Load
96.34,43.2,0.0,91.25,100.0,Weekday,Friday,Maximum_Load
5.8,0.0,18.97,100.0,29.24,Weekend,Sunday,Medium_Load
2.84,5.83,0.0,43.79,100.0,Weekend,Sunday,Light_Load
2.77,4.75,0.0,50.38,100.0,Weekday,Monday,Light_Load
36.47,27.54,0.0,79.8,100.0,Weekday,Friday,Light_Load
3.71,3.85,0.0,69.39,100.0,Weekday,Thursday,Light_Load
30.02,4.1,0.9,99.08,99.96,Weekday,Wednesday,Maximum_Load
2.88,0.0,16.74,100.0,16.96,Weekday,Tuesday,Medium_Load
67.1,25.99,0.0,93.25,100.0,Weekday,Wednesday,Medium_Load
45.79,30.28,0.0,83.41,100.0,Weekday,Friday,Medium_Load
2.95,4.43,0.0,55.43,100.0,Weekday,Thursday,Light_Load
2.99,0.0,11.34,100.0,25.5,Weekend,Sunday,Light_Load
3.28,0.0,10.51,100.0,29.79,Weekend,Saturday,Light_Load
4.03,4.1,0.36,70.1,99.6,Weekday,Wednesday,Maximum_Load
94.21,52.67,0.0,87.29,100.0,Weekday,Tuesday,Maximum_Load
56.05,22.25,0.0,92.94,100.0,Weekday,Monday,Maximum_Load
3.67,3.6,0.0,71.39,100.0,Weekday,Wednesday,Light_Load
3.49,7.31,0.11,43.08,99.95,Weekday,Thursday,Medium_Load
